Tiempo,Valor,Diferencia,Archivo
1023,7796,5,ocr_input_1023s.png
1024,7801,5,ocr_input_1024s.png
1025,7806,6,ocr_input_1025s.png
1026,7812,10,ocr_input_1026s.png
1027,7822,11,ocr_input_1027s.png
1028,7833,9,ocr_input_1028s.png
1029,7842,5,ocr_input_1029s.png
1030,7847,7,ocr_input_1030s.png
1031,7854,8,ocr_input_1031s.png
1032,7862,10,ocr_input_1032s.png
1033,7872,9,ocr_input_1033s.png
1034,7881,9,ocr_input_1034s.png
1035,7890,7,ocr_input_1035s.png
1036,7897,4,ocr_input_1036s.png
1037,7901,9,ocr_input_1037s.png
1038,7910,3,ocr_input_1038s.png
1039,7913,14,ocr_input_1039s.png
1040,7927,11,ocr_input_1040s.png
1041,7938,10,ocr_input_1041s.png
1042,7948,9,ocr_input_1042s.png
1043,7957,8,ocr_input_1043s.png
1044,7965,7,ocr_input_1044s.png
1045,7972,12,ocr_input_1045s.png
1046,7984,6,ocr_input_1046s.png
1047,7990,3,ocr_input_1047s.png
1048,7993,14,ocr_input_1048s.png
1049,8007,9,ocr_input_1049s.png
1050,8016,3,ocr_input_1050s.png
1051,8019,10,ocr_input_1051s.png
1052,8029,8,ocr_input_1052s.png
1053,8037,6,ocr_input_1053s.png
1054,8043,7,ocr_input_1054s.png
1055,8050,10,ocr_input_1055s.png
1056,8060,9,ocr_input_1056s.png
1057,8069,12,ocr_input_1057s.png
1058,8081,6,ocr_input_1058s.png
1059,8087,3,ocr_input_1059s.png
1060,8090,13,ocr_input_1060s.png
1061,8103,6,ocr_input_1061s.png
1062,8109,10,ocr_input_1062s.png
1063,8119,5,ocr_input_1063s.png
1064,8124,8,ocr_input_1064s.png
1065,8132,7,ocr_input_1065s.png
1066,8139,10,ocr_input_1066s.png
1067,8149,4,ocr_input_1067s.png
1068,8153,15,ocr_input_1068s.png
1069,8168,9,ocr_input_1069s.png
1070,8177,3,ocr_input_1070s.png
1071,8180,13,ocr_input_1071s.png
1072,8193,6,ocr_input_1072s.png
1073,8199,4,ocr_input_1073s.png
1074,8203,4,ocr_input_1074s.png
1075,8207,8,ocr_input_1075s.png
1076,8215,4,ocr_input_1076s.png
1077,8219,7,ocr_input_1077s.png
1078,8226,10,ocr_input_1078s.png
1079,8236,6,ocr_input_1079s.png
1080,8242,3,ocr_input_1080s.png
1081,8245,6,ocr_input_1081s.png
1082,8251,13,ocr_input_1082s.png
1083,8264,4,ocr_input_1083s.png
1084,8268,8,ocr_input_1084s.png
1085,8276,12,ocr_input_1085s.png
1086,8288,7,ocr_input_1086s.png
1087,8295,4,ocr_input_1087s.png
1088,8299,7,ocr_input_1088s.png
1089,8306,10,ocr_input_1089s.png
1090,8316,8,ocr_input_1090s.png
1091,8324,5,ocr_input_1091s.png
1092,8329,3,ocr_input_1092s.png
1093,8332,14,ocr_input_1093s.png
1094,8346,7,ocr_input_1094s.png
1095,8353,8,ocr_input_1095s.png
1096,8361,3,ocr_input_1096s.png
1097,8364,12,ocr_input_1097s.png
1098,8376,6,ocr_input_1098s.png
1099,8382,6,ocr_input_1099s.png
1100,8388,9,ocr_input_1100s.png
1101,8397,6,ocr_input_1101s.png
1102,8403,10,ocr_input_1102s.png
1103,8413,13,ocr_input_1103s.png
1104,8426,5,ocr_input_1104s.png
1105,8431,9,ocr_input_1105s.png
1106,8440,5,ocr_input_1106s.png
1107,8445,8,ocr_input_1107s.png
1108,8453,8,ocr_input_1108s.png
1109,8461,7,ocr_input_1109s.png
1110,8468,5,ocr_input_1110s.png
1111,8473,10,ocr_input_1111s.png
1112,8483,11,ocr_input_1112s.png
1113,8494,6,ocr_input_1113s.png
1114,8500,6,ocr_input_1114s.png
1115,8506,6,ocr_input_1115s.png
1116,8512,12,ocr_input_1116s.png
1117,8524,4,ocr_input_1117s.png
1118,8528,5,ocr_input_1118s.png
1119,8533,15,ocr_input_1119s.png
1120,8548,5,ocr_input_1120s.png
1121,8553,7,ocr_input_1121s.png
1122,8560,6,ocr_input_1122s.png
1123,8566,10,ocr_input_1123s.png
1124,8576,3,ocr_input_1124s.png
1125,8579,10,ocr_input_1125s.png
1126,8589,11,ocr_input_1126s.png
1127,8600,6,ocr_input_1127s.png
1128,8606,8,ocr_input_1128s.png
1129,8614,2,ocr_input_1129s.png
1130,8616,6,ocr_input_1130s.png
1131,8622,6,ocr_input_1131s.png
1132,8628,5,ocr_input_1132s.png
1133,8633,10,ocr_input_1133s.png
1134,8643,6,ocr_input_1134s.png
1135,8649,9,ocr_input_1135s.png
1136,8658,7,ocr_input_1136s.png
1137,8665,9,ocr_input_1137s.png
1138,8674,9,ocr_input_1138s.png
1139,8683,5,ocr_input_1139s.png
1140,8688,7,ocr_input_1140s.png
1141,8695,7,ocr_input_1141s.png
1142,8702,10,ocr_input_1142s.png
1143,8712,27,ocr_input_1143s.png
1144,8739,-8,ocr_input_1144s.png
1145,8731,8,ocr_input_1145s.png
1146,8739,7,ocr_input_1146s.png
1147,8746,9,ocr_input_1147s.png
1148,8755,6,ocr_input_1148s.png
1149,8761,4,ocr_input_1149s.png
1150,8765,4,ocr_input_1150s.png
1151,8769,5,ocr_input_1151s.png
1152,8774,8,ocr_input_1152s.png
1153,8782,12,ocr_input_1153s.png
1154,8794,9,ocr_input_1154s.png
1155,8803,10,ocr_input_1155s.png
1156,8813,9,ocr_input_1156s.png
1157,8822,4,ocr_input_1157s.png
1158,8826,4,ocr_input_1158s.png
1159,8830,7,ocr_input_1159s.png
1160,8837,6,ocr_input_1160s.png
1161,8843,6,ocr_input_1161s.png
1162,8849,9,ocr_input_1162s.png
1163,8858,10,ocr_input_1163s.png
1164,8868,5,ocr_input_1164s.png
1165,8873,6,ocr_input_1165s.png
1166,8879,4,ocr_input_1166s.png
1167,8883,9,ocr_input_1167s.png
1168,8892,8,ocr_input_1168s.png
1169,8900,12,ocr_input_1169s.png
1170,8912,6,ocr_input_1170s.png
1171,8918,6,ocr_input_1171s.png
1172,8924,2,ocr_input_1172s.png
1173,8926,2,ocr_input_1173s.png
1174,8928,9,ocr_input_1174s.png
1175,8937,10,ocr_input_1175s.png
1176,8947,6,ocr_input_1176s.png
1177,8953,6,ocr_input_1177s.png
1178,8959,-21,ocr_input_1178s.png
1179,8938,42,ocr_input_1179s.png
1180,8980,10,ocr_input_1180s.png
1181,8990,6,ocr_input_1181s.png
1182,8996,12,ocr_input_1182s.png
1183,9008,4,ocr_input_1183s.png
1184,9012,7,ocr_input_1184s.png
1185,9019,10,ocr_input_1185s.png
1186,9029,9,ocr_input_1186s.png
1187,9038,3,ocr_input_1187s.png
1188,9041,9,ocr_input_1188s.png
1189,9050,3,ocr_input_1189s.png
1190,9053,3,ocr_input_1190s.png
1191,9056,10,ocr_input_1191s.png
1192,9066,7,ocr_input_1192s.png
1193,9073,11,ocr_input_1193s.png
1194,9084,3,ocr_input_1194s.png
1195,9087,6,ocr_input_1195s.png
1196,9093,8,ocr_input_1196s.png
1197,9101,2,ocr_input_1197s.png
1198,9103,6,ocr_input_1198s.png
1199,9109,7,ocr_input_1199s.png
1200,9116,12,ocr_input_1200s.png
1201,9128,9,ocr_input_1201s.png
1202,9137,2,ocr_input_1202s.png
1203,9139,7,ocr_input_1203s.png
1204,9146,6,ocr_input_1204s.png
1205,9152,6,ocr_input_1205s.png
1206,9158,6,ocr_input_1206s.png
1207,9164,10,ocr_input_1207s.png
1208,9174,11,ocr_input_1208s.png
1209,9185,9,ocr_input_1209s.png
1210,9194,11,ocr_input_1210s.png
1211,9205,8,ocr_input_1211s.png
1212,9213,10,ocr_input_1212s.png
1213,9223,5,ocr_input_1213s.png
1214,9228,14,ocr_input_1214s.png
1215,9242,10,ocr_input_1215s.png
1216,9252,8,ocr_input_1216s.png
1217,9260,3,ocr_input_1217s.png
1218,9263,9,ocr_input_1218s.png
1219,9272,9,ocr_input_1219s.png
1220,9281,10,ocr_input_1220s.png
1221,9291,13,ocr_input_1221s.png
1222,9304,10,ocr_input_1222s.png
1223,9314,9,ocr_input_1223s.png
1224,9323,3,ocr_input_1224s.png
1225,9326,9,ocr_input_1225s.png
1226,9335,4,ocr_input_1226s.png
1227,9339,6,ocr_input_1227s.png
1228,9345,4,ocr_input_1228s.png
1229,9349,6,ocr_input_1229s.png
1230,9355,6,ocr_input_1230s.png
1231,9361,7,ocr_input_1231s.png
1232,9368,10,ocr_input_1232s.png
1233,9378,8,ocr_input_1233s.png
1234,9386,16,ocr_input_1234s.png
1235,9402,10,ocr_input_1235s.png
1236,9412,7,ocr_input_1236s.png
1237,9419,6,ocr_input_1237s.png
1238,9425,4,ocr_input_1238s.png
1239,9429,2,ocr_input_1239s.png
1240,9431,2,ocr_input_1240s.png
1241,9433,5,ocr_input_1241s.png
1242,9438,6,ocr_input_1242s.png
1243,9444,6,ocr_input_1243s.png
1244,9450,4,ocr_input_1244s.png
1245,9454,13,ocr_input_1245s.png
1246,9467,5,ocr_input_1246s.png
1247,9472,8,ocr_input_1247s.png
1248,9480,8,ocr_input_1248s.png
1249,9488,12,ocr_input_1249s.png
1250,9500,3,ocr_input_1250s.png
1251,9503,4,ocr_input_1251s.png
1252,9507,10,ocr_input_1252s.png
1253,9517,9,ocr_input_1253s.png
1254,9526,4,ocr_input_1254s.png
1255,9530,5,ocr_input_1255s.png
1256,9535,9,ocr_input_1256s.png
1257,9544,3,ocr_input_1257s.png
1258,9547,6,ocr_input_1258s.png
1259,9553,7,ocr_input_1259s.png
1260,9560,6,ocr_input_1260s.png
1261,9566,11,ocr_input_1261s.png
1262,9577,7,ocr_input_1262s.png
1263,9584,12,ocr_input_1263s.png
1264,9596,5,ocr_input_1264s.png
1265,9601,11,ocr_input_1265s.png
1266,9612,1,ocr_input_1266s.png
1267,9613,9,ocr_input_1267s.png
1268,9622,6,ocr_input_1268s.png
1269,9628,5,ocr_input_1269s.png
1270,9633,5,ocr_input_1270s.png
1271,9638,8,ocr_input_1271s.png
1272,9646,6,ocr_input_1272s.png
1273,9652,9,ocr_input_1273s.png
1274,9661,10,ocr_input_1274s.png
1275,9671,8,ocr_input_1275s.png
1276,9679,20,ocr_input_1276s.png
1277,9699,0,ocr_input_1277s.png
1278,9699,7,ocr_input_1278s.png
1279,9706,12,ocr_input_1279s.png
1280,9718,14,ocr_input_1280s.png
1281,9732,7,ocr_input_1281s.png
1282,9739,6,ocr_input_1282s.png
1283,9745,8,ocr_input_1283s.png
1284,9753,8,ocr_input_1284s.png
1285,9761,8,ocr_input_1285s.png
1286,9769,9,ocr_input_1286s.png
1287,9778,4,ocr_input_1287s.png
1288,9782,-35,ocr_input_1288s.png
1289,9747,51,ocr_input_1289s.png
1290,9798,4,ocr_input_1290s.png
1291,9802,4,ocr_input_1291s.png
1292,9806,6,ocr_input_1292s.png
1293,9812,7,ocr_input_1293s.png
1294,9819,10,ocr_input_1294s.png
1295,9829,7,ocr_input_1295s.png
1296,9836,12,ocr_input_1296s.png
1297,9848,4,ocr_input_1297s.png
1298,9852,8,ocr_input_1298s.png
1299,9860,3,ocr_input_1299s.png
1300,9863,5,ocr_input_1300s.png
1301,9868,10,ocr_input_1301s.png
1302,9878,10,ocr_input_1302s.png
1303,9888,7,ocr_input_1303s.png
1304,9895,11,ocr_input_1304s.png
1305,9906,9,ocr_input_1305s.png
1306,9915,7,ocr_input_1306s.png
1307,9922,4,ocr_input_1307s.png
1308,9926,6,ocr_input_1308s.png
1309,9932,3,ocr_input_1309s.png
1310,9935,4,ocr_input_1310s.png
1311,9939,9,ocr_input_1311s.png
1312,9948,8,ocr_input_1312s.png
1313,9956,5,ocr_input_1313s.png
1314,9961,6,ocr_input_1314s.png
1315,9967,7,ocr_input_1315s.png
1316,9974,9,ocr_input_1316s.png
1317,9983,13,ocr_input_1317s.png
1318,9996,-9989,ocr_input_1318s.png
1319,7,5,ocr_input_1319s.png
1320,12,14,ocr_input_1320s.png
1321,26,3,ocr_input_1321s.png
1322,29,6,ocr_input_1322s.png
1323,35,5,ocr_input_1323s.png
1324,40,11,ocr_input_1324s.png
1325,51,5,ocr_input_1325s.png
1326,56,5,ocr_input_1326s.png
1327,61,6,ocr_input_1327s.png
1328,67,3,ocr_input_1328s.png
1329,70,14,ocr_input_1329s.png
1330,84,6,ocr_input_1330s.png
1331,90,10,ocr_input_1331s.png
1332,100,6,ocr_input_1332s.png
1333,106,7,ocr_input_1333s.png
1334,113,8,ocr_input_1334s.png
1335,121,8,ocr_input_1335s.png
1336,129,4,ocr_input_1336s.png
1337,133,11,ocr_input_1337s.png
1338,144,6,ocr_input_1338s.png
1339,150,12,ocr_input_1339s.png
1340,162,5,ocr_input_1340s.png
1341,167,4,ocr_input_1341s.png
1342,171,12,ocr_input_1342s.png
1343,183,-16,ocr_input_1343s.png
1344,167,24,ocr_input_1344s.png
1345,191,5,ocr_input_1345s.png
1346,196,5,ocr_input_1346s.png
1347,201,5,ocr_input_1347s.png
1348,206,8,ocr_input_1348s.png
1349,214,10,ocr_input_1349s.png
1350,224,5,ocr_input_1350s.png
1351,229,6,ocr_input_1351s.png
1352,235,3,ocr_input_1352s.png
1353,238,9,ocr_input_1353s.png
1354,247,8,ocr_input_1354s.png
1355,255,11,ocr_input_1355s.png
1356,266,3,ocr_input_1356s.png
1357,269,7,ocr_input_1357s.png
1358,276,7,ocr_input_1358s.png
1359,283,6,ocr_input_1359s.png
1360,289,6,ocr_input_1360s.png
1361,295,12,ocr_input_1361s.png
1362,307,11,ocr_input_1362s.png
1363,318,11,ocr_input_1363s.png
1364,329,4,ocr_input_1364s.png
1365,333,14,ocr_input_1365s.png
1366,347,7,ocr_input_1366s.png
1367,354,5,ocr_input_1367s.png
1368,359,7,ocr_input_1368s.png
1369,366,9,ocr_input_1369s.png
1370,375,-37,ocr_input_1370s.png
1371,338,52,ocr_input_1371s.png
1372,390,4,ocr_input_1372s.png
1373,394,13,ocr_input_1373s.png
1374,407,9,ocr_input_1374s.png
1375,416,8,ocr_input_1375s.png
1376,424,10,ocr_input_1376s.png
1377,434,7,ocr_input_1377s.png
1378,441,8,ocr_input_1378s.png
1379,449,9,ocr_input_1379s.png
1380,458,12,ocr_input_1380s.png
1381,470,3,ocr_input_1381s.png
1382,473,13,ocr_input_1382s.png
1383,486,7,ocr_input_1383s.png
1384,493,5,ocr_input_1384s.png
1385,498,2,ocr_input_1385s.png
1386,500,11,ocr_input_1386s.png
1387,511,7,ocr_input_1387s.png
1388,518,7,ocr_input_1388s.png
1389,525,10,ocr_input_1389s.png
1390,535,5,ocr_input_1390s.png
1391,540,5,ocr_input_1391s.png
1392,545,11,ocr_input_1392s.png
1393,556,5,ocr_input_1393s.png
1394,561,8,ocr_input_1394s.png
1395,569,8,ocr_input_1395s.png
1396,577,9,ocr_input_1396s.png
1397,586,6,ocr_input_1397s.png
1398,592,7,ocr_input_1398s.png
1399,599,9,ocr_input_1399s.png
1400,608,8,ocr_input_1400s.png
1401,616,6,ocr_input_1401s.png
1402,622,9,ocr_input_1402s.png
1403,631,7,ocr_input_1403s.png
1404,638,8,ocr_input_1404s.png
1405,646,7,ocr_input_1405s.png
1406,653,12,ocr_input_1406s.png
1407,665,12,ocr_input_1407s.png
1408,677,7,ocr_input_1408s.png
1409,684,6,ocr_input_1409s.png
1410,690,10,ocr_input_1410s.png
1411,700,13,ocr_input_1411s.png
1412,713,9,ocr_input_1412s.png
1413,722,6,ocr_input_1413s.png
1414,728,11,ocr_input_1414s.png
1415,739,5,ocr_input_1415s.png
1416,744,7,ocr_input_1416s.png
1417,751,5,ocr_input_1417s.png
1418,756,14,ocr_input_1418s.png
1419,770,6,ocr_input_1419s.png
1420,776,10,ocr_input_1420s.png
1421,786,10,ocr_input_1421s.png
1422,796,8,ocr_input_1422s.png
1423,804,9,ocr_input_1423s.png
1424,813,6,ocr_input_1424s.png
1425,819,13,ocr_input_1425s.png
1426,832,9,ocr_input_1426s.png
1427,841,-790,ocr_input_1427s.png
1428,51,8,ocr_input_1428s.png
1429,59,-21,ocr_input_1429s.png
1430,38,839,ocr_input_1430s.png
1431,877,-792,ocr_input_1431s.png
1432,85,809,ocr_input_1432s.png
1433,894,12,ocr_input_1433s.png
1434,906,8,ocr_input_1434s.png
1435,914,7,ocr_input_1435s.png
1436,921,10,ocr_input_1436s.png
1437,931,8,ocr_input_1437s.png
1438,939,8,ocr_input_1438s.png
1439,947,10,ocr_input_1439s.png
1440,957,9,ocr_input_1440s.png
1441,966,6,ocr_input_1441s.png
1442,972,4,ocr_input_1442s.png
1443,976,3,ocr_input_1443s.png
1444,979,10,ocr_input_1444s.png
1445,989,6,ocr_input_1445s.png
1446,995,12,ocr_input_1446s.png
1447,1007,8,ocr_input_1447s.png
1448,1015,8,ocr_input_1448s.png
1449,1023,2,ocr_input_1449s.png
1450,1025,9,ocr_input_1450s.png
1451,1034,7,ocr_input_1451s.png
1452,1041,8,ocr_input_1452s.png
1453,1049,7,ocr_input_1453s.png
1454,1056,12,ocr_input_1454s.png
1455,1068,16,ocr_input_1455s.png
1456,1084,11,ocr_input_1456s.png
1457,1095,7,ocr_input_1457s.png
1458,1102,3,ocr_input_1458s.png
1459,1105,5,ocr_input_1459s.png
1460,1110,8,ocr_input_1460s.png
1461,1118,7,ocr_input_1461s.png
1462,1125,6,ocr_input_1462s.png
1463,1131,9,ocr_input_1463s.png
1464,1140,4,ocr_input_1464s.png
1465,1144,9,ocr_input_1465s.png
1466,1153,8,ocr_input_1466s.png
1467,1161,7,ocr_input_1467s.png
1468,1168,6,ocr_input_1468s.png
1469,1174,17,ocr_input_1469s.png
1470,1191,2,ocr_input_1470s.png
1471,1193,10,ocr_input_1471s.png
1472,1203,3,ocr_input_1472s.png
1473,1206,2,ocr_input_1473s.png
1474,1208,9,ocr_input_1474s.png
1475,1217,6,ocr_input_1475s.png
1476,1223,9,ocr_input_1476s.png
1477,1232,6,ocr_input_1477s.png
1478,1238,7,ocr_input_1478s.png
1479,1245,7,ocr_input_1479s.png
1480,1252,10,ocr_input_1480s.png
1481,1262,8,ocr_input_1481s.png
1482,1270,4,ocr_input_1482s.png
1483,1274,9,ocr_input_1483s.png
1484,1283,18,ocr_input_1484s.png
1485,1301,9,ocr_input_1485s.png
1486,1310,8,ocr_input_1486s.png
1487,1318,7,ocr_input_1487s.png
1488,1325,8,ocr_input_1488s.png
1489,1333,8,ocr_input_1489s.png
1490,1341,9,ocr_input_1490s.png
1491,1350,3,ocr_input_1491s.png
1492,1353,13,ocr_input_1492s.png
1493,1366,9,ocr_input_1493s.png
1494,1375,9,ocr_input_1494s.png
1495,1384,6,ocr_input_1495s.png
1496,1390,13,ocr_input_1496s.png
1497,1403,10,ocr_input_1497s.png
1498,1413,12,ocr_input_1498s.png
1499,1425,4,ocr_input_1499s.png
1500,1429,7,ocr_input_1500s.png
1501,1436,6,ocr_input_1501s.png
1502,1442,2,ocr_input_1502s.png
1503,1444,7,ocr_input_1503s.png
1504,1451,12,ocr_input_1504s.png
1505,1463,5,ocr_input_1505s.png
1506,1468,5,ocr_input_1506s.png
1507,1473,11,ocr_input_1507s.png
1508,1484,6,ocr_input_1508s.png
1509,1490,6,ocr_input_1509s.png
1510,1496,3,ocr_input_1510s.png
1511,1499,9,ocr_input_1511s.png
1512,1508,7,ocr_input_1512s.png
1513,1515,7,ocr_input_1513s.png
1514,1522,9,ocr_input_1514s.png
1515,1531,13,ocr_input_1515s.png
1516,1544,8,ocr_input_1516s.png
1517,1552,7,ocr_input_1517s.png
1518,1559,3,ocr_input_1518s.png
1519,1562,13,ocr_input_1519s.png
1520,1575,4,ocr_input_1520s.png
1521,1579,-13,ocr_input_1521s.png
1522,1566,31,ocr_input_1522s.png
1523,1597,5,ocr_input_1523s.png
1524,1602,6,ocr_input_1524s.png
1525,1608,8,ocr_input_1525s.png
1526,1616,10,ocr_input_1526s.png
1527,1626,7,ocr_input_1527s.png
1528,1633,5,ocr_input_1528s.png
1529,1638,7,ocr_input_1529s.png
1530,1645,8,ocr_input_1530s.png
1531,1653,8,ocr_input_1531s.png
1532,1661,9,ocr_input_1532s.png
1533,1670,6,ocr_input_1533s.png
1534,1676,9,ocr_input_1534s.png
1535,1685,5,ocr_input_1535s.png
1536,1690,9,ocr_input_1536s.png
1537,1699,9,ocr_input_1537s.png
1538,1708,7,ocr_input_1538s.png
1539,1715,11,ocr_input_1539s.png
1540,1726,4,ocr_input_1540s.png
1541,1730,8,ocr_input_1541s.png
1542,1738,5,ocr_input_1542s.png
1543,1743,6,ocr_input_1543s.png
1544,1749,4,ocr_input_1544s.png
1545,1753,6,ocr_input_1545s.png
1546,1759,5,ocr_input_1546s.png
1547,1764,12,ocr_input_1547s.png
1548,1776,6,ocr_input_1548s.png
1549,1782,6,ocr_input_1549s.png
1550,1788,8,ocr_input_1550s.png
1551,1796,8252,ocr_input_1551s.png
1552,10048,3967,ocr_input_1552s.png
1553,14015,-3993,ocr_input_1553s.png
1554,10022,4007,ocr_input_1554s.png
1555,14029,-3996,ocr_input_1555s.png
1556,10033,9,ocr_input_1556s.png
1557,10042,2,ocr_input_1557s.png
1558,10044,4055,ocr_input_1558s.png
1559,14099,-27,ocr_input_1559s.png
1560,14072,-72,ocr_input_1560s.png
1561,14000,96,ocr_input_1561s.png
1562,14096,-4005,ocr_input_1562s.png
1563,10091,6,ocr_input_1563s.png
1564,10097,4,ocr_input_1564s.png
1565,10101,3,ocr_input_1565s.png
1566,10104,503,ocr_input_1566s.png
1567,10607,-492,ocr_input_1567s.png
1568,10115,-8196,ocr_input_1568s.png
1569,1919,17809,ocr_input_1569s.png
1570,19728,-9594,ocr_input_1570s.png
1571,10134,512,ocr_input_1571s.png
1572,10646,-495,ocr_input_1572s.png
1573,10151,6,ocr_input_1573s.png
1574,10157,6,ocr_input_1574s.png
1575,10163,8,ocr_input_1575s.png
1576,10171,7,ocr_input_1576s.png
1577,10178,18,ocr_input_1577s.png
1578,10196,-2,ocr_input_1578s.png
1579,10194,10208,ocr_input_1579s.png
1580,20402,3609,ocr_input_1580s.png
1581,24011,6,ocr_input_1581s.png
1582,24017,-21983,ocr_input_1582s.png
1583,2034,21997,ocr_input_1583s.png
1584,24031,-21994,ocr_input_1584s.png
1585,2037,7,ocr_input_1585s.png
1586,2044,6,ocr_input_1586s.png
1587,2050,46,ocr_input_1587s.png
1588,2096,966,ocr_input_1588s.png
1589,3062,6,ocr_input_1589s.png
1590,3068,-995,ocr_input_1590s.png
1591,2073,-1990,ocr_input_1591s.png
1592,83,2009,ocr_input_1592s.png
1593,2092,28853,ocr_input_1593s.png
1594,30945,-28842,ocr_input_1594s.png
1595,2103,7,ocr_input_1595s.png
1596,2110,6,ocr_input_1596s.png
1597,2116,9,ocr_input_1597s.png
1598,2125,10,ocr_input_1598s.png
1599,2135,1003,ocr_input_1599s.png
1600,3138,-995,ocr_input_1600s.png
1601,2143,53,ocr_input_1601s.png
1602,2196,-34,ocr_input_1602s.png
1603,2162,9,ocr_input_1603s.png
1604,2171,3,ocr_input_1604s.png
1605,2174,9,ocr_input_1605s.png
1606,2183,1006,ocr_input_1606s.png
1607,3189,-995,ocr_input_1607s.png
1608,2194,47,ocr_input_1608s.png
1609,2241,20166,ocr_input_1609s.png
1610,22407,-19194,ocr_input_1610s.png
1611,3213,-995,ocr_input_1611s.png
1612,2218,1010,ocr_input_1612s.png
1613,3228,-995,ocr_input_1613s.png
1614,2233,12,ocr_input_1614s.png
1615,2245,1052,ocr_input_1615s.png
1616,3297,-1031,ocr_input_1616s.png
1617,2266,3,ocr_input_1617s.png
1618,2269,6,ocr_input_1618s.png
1619,2275,117,ocr_input_1619s.png
1620,2392,914,ocr_input_1620s.png
1621,3306,-1013,ocr_input_1621s.png
1622,2293,21708,ocr_input_1622s.png
1623,24001,-21691,ocr_input_1623s.png
1624,2310,10,ocr_input_1624s.png
1625,2320,237689,ocr_input_1625s.png
1626,240009,-237673,ocr_input_1626s.png
1627,2336,31706,ocr_input_1627s.png
1628,34042,-10594,ocr_input_1628s.png
1629,23448,609,ocr_input_1629s.png
1630,24057,10005,ocr_input_1630s.png
1631,34062,-31692,ocr_input_1631s.png
1632,2370,6,ocr_input_1632s.png
1633,2376,1006,ocr_input_1633s.png
1634,3382,-992,ocr_input_1634s.png
1635,2390,1006,ocr_input_1635s.png
1636,3396,-994,ocr_input_1636s.png
1637,2402,22005,ocr_input_1637s.png
1638,24407,-21992,ocr_input_1638s.png
1639,2415,16,ocr_input_1639s.png
1640,2431,22010,ocr_input_1640s.png
1641,24441,-21993,ocr_input_1641s.png
1642,2448,21714,ocr_input_1642s.png
1643,24162,-21695,ocr_input_1643s.png
1644,2467,10,ocr_input_1644s.png
1645,2477,8,ocr_input_1645s.png
1646,2485,21710,ocr_input_1646s.png
1647,24195,-21291,ocr_input_1647s.png
1648,2904,-896,ocr_input_1648s.png
1649,2008,511,ocr_input_1649s.png
1650,2519,1010,ocr_input_1650s.png
1651,3529,16787,ocr_input_1651s.png
1652,20316,-18220,ocr_input_1652s.png
1653,2096,455,ocr_input_1653s.png
1654,2551,9,ocr_input_1654s.png
1655,2560,1406,ocr_input_1655s.png
1656,3966,-1391,ocr_input_1656s.png
1657,2575,513,ocr_input_1657s.png
1658,3088,-491,ocr_input_1658s.png
1659,2597,1008,ocr_input_1659s.png
1660,3605,-992,ocr_input_1660s.png
1661,2613,5,ocr_input_1661s.png
1662,2618,4,ocr_input_1662s.png
1663,2622,9,ocr_input_1663s.png
1664,2631,8,ocr_input_1664s.png
1665,2639,4,ocr_input_1665s.png
1666,2643,8,ocr_input_1666s.png
1667,2651,6,ocr_input_1667s.png
1668,2657,4,ocr_input_1668s.png
1669,2661,10,ocr_input_1669s.png
1670,2671,7,ocr_input_1670s.png
1671,2678,5,ocr_input_1671s.png
1672,2683,6,ocr_input_1672s.png
1673,2689,5,ocr_input_1673s.png
1674,2694,9,ocr_input_1674s.png
1675,2703,8,ocr_input_1675s.png
1676,2711,15,ocr_input_1676s.png
1677,2726,6,ocr_input_1677s.png
1678,2732,7,ocr_input_1678s.png
1679,2739,7,ocr_input_1679s.png
1680,2746,9,ocr_input_1680s.png
1681,2755,12,ocr_input_1681s.png
1682,2767,8,ocr_input_1682s.png
1683,2775,8,ocr_input_1683s.png
1684,2783,4,ocr_input_1684s.png
1685,2787,10,ocr_input_1685s.png
1686,2797,2,ocr_input_1686s.png
1687,2799,-490,ocr_input_1687s.png
1688,2309,21706,ocr_input_1688s.png
1689,24015,-21197,ocr_input_1689s.png
1690,2818,14,ocr_input_1690s.png
1691,2832,21211,ocr_input_1691s.png
1692,24043,4497,ocr_input_1692s.png
1693,28540,-4481,ocr_input_1693s.png
1694,24059,-21192,ocr_input_1694s.png
1695,2867,21208,ocr_input_1695s.png
1696,24075,-21987,ocr_input_1696s.png
1697,2088,802,ocr_input_1697s.png
1698,2890,6,ocr_input_1698s.png
1699,2896,8,ocr_input_1699s.png
1700,2904,8,ocr_input_1700s.png
1701,2912,13,ocr_input_1701s.png
1702,2925,7,ocr_input_1702s.png
1703,2932,9,ocr_input_1703s.png
1704,2941,6,ocr_input_1704s.png
1705,2947,6,ocr_input_1705s.png
1706,2953,4,ocr_input_1706s.png
1707,2957,13,ocr_input_1707s.png
1708,2970,3,ocr_input_1708s.png
1709,2973,15,ocr_input_1709s.png
1710,2988,7,ocr_input_1710s.png
1711,2995,9,ocr_input_1711s.png
1712,3004,15,ocr_input_1712s.png
1713,3019,0,ocr_input_1713s.png
1714,3019,8,ocr_input_1714s.png
1715,3027,9,ocr_input_1715s.png
1716,3036,7,ocr_input_1716s.png
1717,3043,14,ocr_input_1717s.png
1718,3057,8,ocr_input_1718s.png
1719,3065,5,ocr_input_1719s.png
1720,3070,13,ocr_input_1720s.png
1721,3083,8,ocr_input_1721s.png
